Year,Month,Country,City,SH4 Code,SH4 Description,SH2 Code,SH2 Description,Economic Block,US$ FOB,Net Weight
2014,11,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),33291,23256
2014,11,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),209396,149996
2014,11,Afghanistan,São Paulo - SP,9405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like, having a permanently fixed light source, and parts thereof not elsewhere spe",94,"Furniture; bedding, mattresses, cushions and similar stuffed furnishings; others",Asia (minus MIDDLE EAST),15060,102
2015,11,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),245457,209397
2015,11,Afghanistan,Itaiópolis - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),12113,25005
2015,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),197709,155547
2015,11,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),29538,26183
2015,11,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),313245,249620
2015,11,Afghanistan,Paranaguá - PR,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),5888,4194
2015,11,Afghanistan,Rio de Janeiro - RJ,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",49,"Books, newspapers, pictures and other products of the printing industry; others",Asia (minus MIDDLE EAST),66,1
2015,11,Afghanistan,Uberaba - MG,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),77877,75247
2016,11,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),313975,180588
2016,11,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),19806,13994
2016,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),399362,323673
2016,11,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),191899,127656
2016,11,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),71658,51559
2017,11,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),28332,26184
2017,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),183623,129985
2017,11,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),76597,71515
2017,11,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),5230,3000
2017,11,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),68378,52027
2018,11,Afghanistan,Brasília - DF,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),25330,19294
2018,11,Afghanistan,Campo Novo do Parecis - MT,1005,Maize (corn),10,Cereals,Asia (minus MIDDLE EAST),968659,5500000
2018,11,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),58024,8052
2018,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),392382,239013
2018,11,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),330544,188613
2018,11,Afghanistan,Pindamonhangaba - SP,7223,Wire of stainless steel,72,Iron and steel,Asia (minus MIDDLE EAST),1687,572
2018,11,Afghanistan,Rio de Janeiro - RJ,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),39385,309
2018,11,Afghanistan,São Paulo - SP,1704,"Sugar confectionery (including white chocolate), not containing cocoa",17,Sugars and sugar confectionery,Asia (minus MIDDLE EAST),65,8
2018,11,Afghanistan,Sorriso - MT,1005,Maize (corn),10,Cereals,Asia (minus MIDDLE EAST),1288642,7316829
2018,11,Afghanistan,Westfalia - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),26014,18003
2019,11,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),108384,42579
2019,11,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),173726,27720
2019,11,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),145488,80290
2019,11,Afghanistan,Foz do Iguaçu - PR,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),237,270
2019,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1098164,641937
2019,11,Afghanistan,Itajaí - SC,504,"Animal (not fish) guts, bladders, stomachs and parts",5,"Products of animal origin, not specified or included elsewhere",Asia (minus MIDDLE EAST),312,288
2019,11,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),103594,101984
2019,11,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),46641,26199
2019,11,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),41515,27147
2020,11,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),37182,14193
2020,11,Afghanistan,Boituva - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),66359,53685
2020,11,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),30180,5069
2020,11,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),712373,549918
2020,11,Afghanistan,Joinville - SC,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),3612,18
2020,11,Afghanistan,Joinville - SC,3306,"Preparations for oral or dental hygiene, including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),1197,7
2020,11,Afghanistan,Lagoa Santa - MG,9022,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension generators, ",90,"Optical, photographic, cinematographic instruments; others",Asia (minus MIDDLE EAST),104000,3640
2020,11,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),226958,161934
2020,11,Afghanistan,Porto Alegre - RS,3305,Preparations for use on the hair,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),1366,214
2020,11,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),147349,135456
2020,11,Afghanistan,São Domingos do Norte - ES,2516,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",Asia (minus MIDDLE EAST),34260,153210
2014,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),294447,200086
2014,12,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),326740,217853
2014,12,Afghanistan,Montenegro - RS,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),33046,25704
2014,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),491900,326161
2014,12,Afghanistan,Paranaguá - PR,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),5282,2998
2014,12,Afghanistan,Passos - MG,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),79000,50000
2014,12,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),69027,49991
2015,12,Afghanistan,Arroio do Meio - RS,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),30685,26004
2015,12,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),29372,22341
2015,12,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),46505,45655
2015,12,Afghanistan,Itaiópolis - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),12425,25485
2015,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),189454,147920
2015,12,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),76181,71282
2015,12,Afghanistan,Nova Araçá - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),12113,25005
2015,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),153240,126582
2015,12,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),29351,22327
2015,12,Afghanistan,Uberaba - MG,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),21112,24392
2016,12,Afghanistan,Caarapó - MS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),72427,50706
2016,12,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),82722,51425
2016,12,Afghanistan,Cubatão - SP,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),31116,24990
2016,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),385503,276139
2016,12,Afghanistan,Montenegro - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),181894,125587
2016,12,Afghanistan,Nova Araçá - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),40945,25228
2016,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),63807,48297
2016,12,Afghanistan,Passo Fundo - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),142029,103309
2016,12,Afghanistan,São Paulo - SP,3917,"Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics",39,Plastics and articles thereof,Asia (minus MIDDLE EAST),2728,218
2016,12,Afghanistan,São Paulo - SP,8516,"Electric instantaneous or storage water heaters and immersion heaters; electric space heating apparatus and soil heating apparatus; electrothermic hair-dressing apparatus (for example, hair dryers, hair curlers, curling tong heaters) and hand dryers; elec",85,Electrical machinery and equipment and parts thereof; others,Asia (minus MIDDLE EAST),35974,1644
2017,12,Afghanistan,Cidade Gaúcha - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),27820,26990
2017,12,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),33196,25006
2017,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),203961,133691
2017,12,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),13645,15267
2018,12,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),179810,70965
2018,12,Afghanistan,Caxias do Sul - RS,4009,"Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges)",40,Rubber and articles thereof,Asia (minus MIDDLE EAST),116,2
2018,12,Afghanistan,Caxias do Sul - RS,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),11,1
2018,12,Afghanistan,Caxias do Sul - RS,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),1503,13
2018,12,Afghanistan,Caxias do Sul - RS,8536,"Electrical apparatus for switching or protecting electrical circuits, or for making connections to or in electrical circuits (for example, switches, relays, fuses, surge suppressors, plugs, sockets, lamp-holders, junction boxes), for a voltage not exceedi",85,Electrical machinery and equipment and parts thereof; others,Asia (minus MIDDLE EAST),388,2
2018,12,Afghanistan,Caxias do Sul - RS,9029,"Revolution counters, production counters, taximeters, milometers, pedometers and the like; speed indicators and tachometers, other than those of heading 9014 or 9015; stroboscopes",90,"Optical, photographic, cinematographic instruments; others",Asia (minus MIDDLE EAST),58,0
2018,12,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),497646,73445
2018,12,Afghanistan,Guarulhos - SP,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",27,"Mineral fuels, mineral oils, bituminous substances; mineral waxes",Asia (minus MIDDLE EAST),4912,6000
2018,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),774785,537928
2018,12,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),28358,25999
2018,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),447802,259732
2018,12,Afghanistan,Porto Alegre - RS,3305,Preparations for use on the hair,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",Asia (minus MIDDLE EAST),882,27
2018,12,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),88809,55263
2018,12,Afghanistan,São Paulo - SP,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,72,Iron and steel,Asia (minus MIDDLE EAST),8698,6666
2019,12,Afghanistan,Castanhal - PA,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta,9,"Coffee, tea, maté and spices",Asia (minus MIDDLE EAST),50220,27000
2019,12,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),139289,21912
2019,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),786060,559970
2019,12,Afghanistan,Itajaí - SC,504,"Animal (not fish) guts, bladders, stomachs and parts",5,"Products of animal origin, not specified or included elsewhere",Asia (minus MIDDLE EAST),1101,1017
2019,12,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),36055,41844
2019,12,Afghanistan,Ourinhos - SP,8479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),6280,179
2019,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1044053,576169
2019,12,Afghanistan,Pompéia - SP,3917,"Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics",39,Plastics and articles thereof,Asia (minus MIDDLE EAST),9,2
2019,12,Afghanistan,Pompéia - SP,3926,Other articles of plastics and articles of other materials of headings 3901 to 3914,39,Plastics and articles thereof,Asia (minus MIDDLE EAST),23,0
2019,12,Afghanistan,Pompéia - SP,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),17,1
2019,12,Afghanistan,Pompéia - SP,7326,Other articles of iron or steel,73,Articles of iron or steel,Asia (minus MIDDLE EAST),4,0
2019,12,Afghanistan,Pompéia - SP,8424,"Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sandblasting machines and similar jet projecting machin",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),23656,3129
2019,12,Afghanistan,Pompéia - SP,8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),69,3
2019,12,Afghanistan,Rio de Janeiro - RJ,3006,Pharmaceutical goods specified in note 4 to this chapter,30,Pharmaceutical products,Asia (minus MIDDLE EAST),51773,424
2019,12,Afghanistan,Rio Grande - RS,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),246518,162008
2019,12,Afghanistan,São Domingos do Norte - ES,2516,"Granite, porphyry, basalt, sandstone and other monumental or building stone, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",Asia (minus MIDDLE EAST),14576,101200
2020,12,Afghanistan,Araçatuba - SP,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter",4,Dairy produce; birds' eggs; natural honey; others,Asia (minus MIDDLE EAST),185910,70965
2020,12,Afghanistan,Cordeirópolis - SP,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or maté; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",21,Miscellaneous edible preparations,Asia (minus MIDDLE EAST),143746,25476
2020,12,Afghanistan,Cubatão - SP,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),47408,27478
2020,12,Afghanistan,Itajaí - SC,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1063793,725191
2020,12,Afghanistan,Itajaí - SC,504,"Animal (not fish) guts, bladders, stomachs and parts",5,"Products of animal origin, not specified or included elsewhere",Asia (minus MIDDLE EAST),8675,10841
2020,12,Afghanistan,Itajaí - SC,1601,"Sausages of meat, meat offal, blood, their food preparat.",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),53214,61820
2020,12,Afghanistan,Itajaí - SC,1602,"Other prepared or preserved meat, meat offal or blood",16,"Preparations of meat, of fish or of crustaceans, others",Asia (minus MIDDLE EAST),23560,11939
2020,12,Afghanistan,Paranaguá - PR,207,"Meat and edible offal, of the poultry of heading No 0105, fresh, chilled or frozen",2,Meat and edible meat offal,Asia (minus MIDDLE EAST),1103299,712187
2020,12,Afghanistan,Pompéia - SP,3917,"Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics",39,Plastics and articles thereof,Asia (minus MIDDLE EAST),76,14
2020,12,Afghanistan,Pompéia - SP,3926,Other articles of plastics and articles of other materials of headings 3901 to 3914,39,Plastics and articles thereof,Asia (minus MIDDLE EAST),50,5
2020,12,Afghanistan,Pompéia - SP,4016,Other articles of vulcanised rubber other than hard rubber,40,Rubber and articles thereof,Asia (minus MIDDLE EAST),167,3
2020,12,Afghanistan,Pompéia - SP,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel",73,Articles of iron or steel,Asia (minus MIDDLE EAST),72,3
2020,12,Afghanistan,Pompéia - SP,7326,Other articles of iron or steel,73,Articles of iron or steel,Asia (minus MIDDLE EAST),20,0
2020,12,Afghanistan,Pompéia - SP,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),37,0
2020,12,Afghanistan,Pompéia - SP,8424,"Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sandblasting machines and similar jet projecting machin",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),53052,7364
2020,12,Afghanistan,Pompéia - SP,8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",84,"Nuclear reactors, boilers, machinery and mechanical appliances; others",Asia (minus MIDDLE EAST),551,23
